Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Crunchyroll;A Place Further Than the Universe;TV;2018;NULL;13.0;ANIME;NULL;8.1;14+;24.0
Crunchyroll;Magi: The Kingdom of Magic;TV;2013;NULL;25.0;ANIME;NULL;7.8;Not Rated;24.0
Crunchyroll;Sword Art Online Alternative: Gun Gale Online;TV;2018;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Laid-Back Camp;TV;2018;NULL;12.0;ANIME;NULL;8.1;N/A;24.0
Crunchyroll;The Millionaire Detective - Balance: UNLIMITED;TV;2020;NULL;11.0;ANIME;NULL;7.2;14+;23.0
Crunchyroll;Miss Kobayashi's Dragon Maid S;TV;2021;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Nisekoi:;TV;2015;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;takt op.Destiny;TV;2021;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;GTO: Great Teacher Onizuka;TV;1999;NULL;43.0;ANIME;NULL;6.6;N/A;25.0
Crunchyroll;BTOOOM!;TV;2012;NULL;12.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Amagi Brilliant Park;TV;2014;NULL;13.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Josee, the Tiger and the Fish;MOVIE;2020;NULL;1.0;ANIME;NULL;7.6;N/A;98.0
Crunchyroll;Trigun;TV;1998;NULL;26.0;ANIME;NULL;8.2;14+;24.0
Crunchyroll;Overlord IV;TV;2022;NULL;13.0;ANIME;NULL;5.9;N/A;24.0
Crunchyroll;Mushoku Tensei: Jobless Reincarnation Season 2 Part 2;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Akudama Drive;TV;2020;NULL;12.0;ANIME;NULL;7.3;16+;24.0
Crunchyroll;Mieruko-chan;TV;2021;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Kuroko's Basketball 3;TV;2015;NULL;25.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Kamisama Kiss;TV;2012;NULL;13.0;ANIME;NULL;8.1;10+;24.0
Crunchyroll;ZOMBIE LAND SAGA;TV;2018;NULL;12.0;ANIME;NULL;4.6;14+;24.0
Crunchyroll;In/Spectre;TV;2020;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Tsukigakirei;TV;2017;NULL;12.0;ANIME;NULL;7.7;14+;25.0
Crunchyroll;Yu Yu Hakusho: Ghostfiles;TV;1992;NULL;112.0;ANIME;NULL;8.5;10+;24.0
Crunchyroll;A Certain Scientific Railgun;TV;2009;NULL;24.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;My Love Story!!;TV;2015;NULL;24.0;ANIME;NULL;6.8;N/A;24.0
Crunchyroll;"Say ""I love you"".";TV;2012;NULL;13.0;ANIME;NULL;8.0;Not Rated;24.0
Crunchyroll;The Asterisk War;TV;2015;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Barakamon;TV;2014;NULL;12.0;ANIME;NULL;8.2;10+;22.0
Crunchyroll;Nekomonogatari Black;TV;2012;NULL;4.0;ANIME;NULL;7.4;16+;27.0
Crunchyroll;Link Click;ONA;2021;NULL;11.0;ANIME;NULL;8.5;14+;24.0
Crunchyroll;The Familiar of Zero;TV;2006;NULL;13.0;ANIME;NULL;6.9;14+;23.0
Crunchyroll;WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!;TV;2013;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Welcome to Demon School! Iruma-kun;TV;2019;NULL;23.0;ANIME;NULL;7.6;14+;25.0
Crunchyroll;HINAMATSURI;TV;2018;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;MASHLE: MAGIC AND MUSCLES Season 2;TV;2024;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Moriarty the Patriot;TV;2020;NULL;11.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;Alya Sometimes Hides Her Feelings in Russian;TV;2024;NULL;12.0;ANIME;NULL;7.2;14+;25.0
Crunchyroll;Attack on Titan: No Regrets;OVA;2014;NULL;2.0;ANIME;NULL;3.8;N/A;28.0
Crunchyroll;Sound! Euphonium;TV;2015;NULL;13.0;ANIME;NULL;7.9;10+;24.0
Crunchyroll;WIND BREAKER;TV;2024;NULL;13.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Oreimo;TV;2010;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Ergo Proxy;TV;2006;NULL;23.0;ANIME;NULL;7.9;14+;25.0
Crunchyroll;Tomo-chan Is a Girl!;TV;2023;NULL;13.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Food Wars! The Fifth Plate;TV;2020;NULL;13.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Gleipnir;TV;2020;NULL;13.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;The Disappearance of Haruhi Suzumiya;MOVIE;2010;NULL;1.0;ANIME;NULL;8.0;Not Rated;162.0
Crunchyroll;That Time I Got Reincarnated as a Slime Season 3;TV;2024;NULL;24.0;ANIME;NULL;6.8;10+;24.0
Crunchyroll;The Tatami Galaxy;TV;2010;NULL;11.0;ANIME;NULL;8.4;14+;23.0
Crunchyroll;Asobi Asobase - workshop of fun -;TV;2018;NULL;12.0;ANIME;NULL;7.9;N/A;24.0
Crunchyroll;In Another World With My Smartphone;TV;2017;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;TSUKIMICHI -Moonlit Fantasy-;TV;2021;NULL;12.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Date A Live II;TV;2014;NULL;10.0;ANIME;NULL;5.7;16+;28.0
Crunchyroll;Tomodachi Game;ONA;2022;NULL;12.0;ANIME;NULL;7.6;14+;23.0
Crunchyroll;Shangri-La Frontier;TV;2023;NULL;25.0;ANIME;NULL;7.5;14+;26.0
Crunchyroll;Wandering Witch: The Journey of Elaina;TV;2020;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;The Fruit of Grisaia;TV;2014;NULL;13.0;ANIME;NULL;6.9;16+;24.0
Crunchyroll;Attack on Titan Final Season THE FINAL CHAPTERS Special 2;SPECIAL;2023;NULL;1.0;ANIME;NULL;3.2;Not Rated;85.0
Crunchyroll;Citrus;TV;2018;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;My Next Life as a Villainess: All Routes Lead to Doom!;TV;2020;NULL;12.0;ANIME;NULL;7.2;14+;25.0
Crunchyroll;Uzaki-chan Wants to Hang Out!;TV;2020;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;So I'm a Spider, So What?;TV;2021;NULL;24.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;ODDTAXI;TV;2021;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Fate/stay night [Heaven's Feel] I. presage flower;MOVIE;2017;NULL;1.0;ANIME;NULL;7.4;16+;120.0
Crunchyroll;Lucky☆Star;TV;2007;NULL;24.0;ANIME;NULL;7.4;10+;24.0
Crunchyroll;PSYCHO-PASS 2;TV;2014;NULL;11.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;Megalobox;TV;2018;NULL;13.0;ANIME;NULL;NULL;Livre;25.0
Crunchyroll;Maquia: When the Promised Flower Blooms;MOVIE;2018;NULL;1.0;ANIME;NULL;7.4;Not Rated;115.0
Crunchyroll;A Lull in the Sea (Nagi-Asu: Nagi no Asukara);TV;2013;NULL;26.0;ANIME;NULL;8.1;16+;24.0
Crunchyroll;Fairy Tail Final Season;TV;2018;NULL;51.0;ANIME;NULL;5.5;N/A;24.0
Crunchyroll;My First Girlfriend is a Gal;TV;2017;NULL;10.0;ANIME;NULL;6.2;16+;23.0
Crunchyroll;The Last: Naruto the Movie;MOVIE;2014;NULL;1.0;ANIME;NULL;7.6;14+;112.0
Crunchyroll;My Hero Academia Season 7;TV;2024;NULL;21.0;ANIME;NULL;7.0;16+;24.0
Crunchyroll;Myriad Colors Phantom World;TV;2016;NULL;13.0;ANIME;NULL;6.2;14+;24.0
Crunchyroll;ORESUKI: Are you the only one who loves me?;TV;2019;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Hellsing;TV;2001;NULL;13.0;ANIME;NULL;7.7;16+;23.0
Crunchyroll;The World God Only Knows;TV;2010;NULL;12.0;ANIME;NULL;7.2;14+;23.0
Crunchyroll;GANGSTA.;TV;2015;NULL;12.0;ANIME;NULL;7.2;16+;24.0
Crunchyroll;Horimiya: The Missing Pieces;TV;2023;NULL;13.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Recovery of an MMO Junkie;TV;2017;NULL;10.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;And you thought there is never a girl online?;TV;2016;NULL;12.0;ANIME;NULL;6.3;16+;24.0
Crunchyroll;March comes in like a lion Season 2;TV;2017;NULL;22.0;ANIME;NULL;N/A;N/A;25.0
Crunchyroll;Bottom-Tier Character Tomozaki;TV;2021;NULL;12.0;ANIME;NULL;6.9;N/A;24.0
Crunchyroll;Gabriel DropOut;TV;2017;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Owarimonogatari;TV;2015;NULL;12.0;ANIME;NULL;8.3;N/A;24.0
Crunchyroll;Oreshura;TV;2013;NULL;13.0;ANIME;NULL;6.3;N/A;23.0
Crunchyroll;Log Horizon 2;TV;2014;NULL;25.0;ANIME;NULL;7.0;N/A;25.0
Crunchyroll;I've Been Killing Slimes for 300 Years and Maxed Out My Level;TV;2021;NULL;12.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;The Rising of the Shield Hero Season 3;TV;2023;NULL;12.0;ANIME;NULL;8.6;16+;24.0
Crunchyroll;Rent-a-Girlfriend Season 2;TV;2022;NULL;12.0;ANIME;NULL;N/A;14+;24.0
Crunchyroll;Attack on Titan OVA;OVA;2013;NULL;3.0;ANIME;NULL;9.1;16+;25.0
Crunchyroll;Death March to the Parallel World Rhapsody;TV;2018;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Hajime no Ippo: The Fighting!;TV;2000;NULL;75.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;We Never Learn: BOKUBEN;TV;2019;NULL;13.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;DRIFTERS;TV;2016;NULL;12.0;ANIME;NULL;7.6;16+;25.0
Crunchyroll;Strike the Blood;TV;2013;NULL;24.0;ANIME;NULL;6.9;16+;24.0
Crunchyroll;Plunderer;TV;2020;NULL;24.0;ANIME;NULL;6.5;14+;23.0
Crunchyroll;Golden Kamuy;TV;2018;NULL;12.0;ANIME;NULL;8.0;16+;24.0
Crunchyroll;Sankarea: Undying Love;TV;2012;NULL;12.0;ANIME;NULL;6.7;16+;24.0
Crunchyroll;AHO-GIRL;TV_SHORT;2017;NULL;12.0;ANIME;NULL;6.6;N/A;13.0
Crunchyroll;Kaguya-sama: Love is War -The First Kiss That Never Ends-;TV;2023;NULL;4.0;ANIME;NULL;NULL;Livre;25.0
Crunchyroll;The Angel Next Door Spoils Me Rotten;TV;2023;NULL;12.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Shiki;TV;2010;NULL;22.0;ANIME;NULL;7.6;16+;23.0
Crunchyroll;Dragon Ball GT;TV;1996;NULL;64.0;ANIME;NULL;6.8;10+;24.0
Crunchyroll;Natsume's Book of Friends Season 1;TV;2008;NULL;13.0;ANIME;NULL;8.1;N/A;24.0
Crunchyroll;The Daily Life of the Immortal King;ONA;2020;NULL;15.0;ANIME;NULL;7.1;14+;18.0
Crunchyroll;School Days (TV);TV;2007;NULL;12.0;ANIME;NULL;5.3;Livre;25.0
Crunchyroll;Hanamonogatari;TV;2014;NULL;5.0;ANIME;NULL;7.5;N/A;24.0
Crunchyroll;How Heavy Are the Dumbbells You Lift?;TV;2019;NULL;12.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;HAIKYU!! LAND VS. AIR;OVA;2020;NULL;2.0;ANIME;NULL;6.0;N/A;23.0
Crunchyroll;Owarimonogatari Second Season;TV;2017;NULL;7.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;ID: INVADED;TV;2020;NULL;13.0;ANIME;NULL;7.5;16+;25.0
Crunchyroll;NEW GAME!;TV;2016;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;KONOSUBA -God's blessing on this wonderful world!: God's Blessings On This Wonderful Choker!;OVA;2016;NULL;1.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Kemono Jihen;TV;2021;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Problem Children Are Coming From Another World, Aren't They?;TV;2013;NULL;10.0;ANIME;NULL;6.9;14+;23.0
Crunchyroll;Chihayafuru;TV;2011;NULL;25.0;ANIME;NULL;8.1;14+;22.0
Crunchyroll;Lovely Complex;TV;2007;NULL;24.0;ANIME;NULL;7.9;10+;24.0
Crunchyroll;Tsukimonogatari;TV;2014;NULL;4.0;ANIME;NULL;7.5;N/A;23.0
Crunchyroll;The Detective Is Already Dead;TV;2021;NULL;12.0;ANIME;NULL;5.9;14+;24.0
Crunchyroll;Non Non Biyori;TV;2013;NULL;12.0;ANIME;NULL;7.8;10+;24.0
Crunchyroll;Seirei Gensouki: Spirit Chronicles;TV;2021;NULL;12.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;How NOT to Summon a Demon Lord Ω;TV;2021;NULL;10.0;ANIME;NULL;7.4;14+;24.0
Crunchyroll;Ping Pong the Animation;TV;2014;NULL;11.0;ANIME;NULL;8.6;14+;23.0
Crunchyroll;Sonny Boy;TV;2021;NULL;12.0;ANIME;NULL;7.6;14+;25.0
Crunchyroll;Twin Star Exorcists;TV;2016;NULL;50.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too;TV;2023;NULL;13.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;Absolute Duo;TV;2015;NULL;12.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;Arifureta: From Commonplace to World's Strongest Season 2;TV;2022;NULL;12.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Baka and Test - Summon the Beasts;TV;2010;NULL;13.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;The Melancholy of Haruhi Suzumiya (2009);TV;2009;NULL;28.0;ANIME;NULL;7.7;16+;24.0
Crunchyroll;Gintama Season 4;TV;2015;NULL;51.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;The Hidden Dungeon Only I Can Enter;TV;2021;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Gosick;TV;2011;NULL;24.0;ANIME;NULL;7.3;16+;24.0
Crunchyroll;Skip and Loafer;TV;2023;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Aharen-san wa Hakarenai;TV;2022;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Keep Your Hands Off Eizouken!;TV;2020;NULL;12.0;ANIME;NULL;8.1;14+;25.0
Crunchyroll;Dagashi Kashi;TV;2016;NULL;12.0;ANIME;NULL;6.1;14+;25.0
Crunchyroll;The Apothecary Diaries Season 2;TV;2025;NULL;24.0;ANIME;NULL;6.7;12+;24.0
Crunchyroll;Blast of Tempest;TV;2012;NULL;24.0;ANIME;NULL;7.4;N/A;24.0
Crunchyroll;Love Live! School Idol Project;TV;2013;NULL;13.0;ANIME;NULL;7.9;N/A;24.0
Crunchyroll;Talentless Nana;TV;2020;NULL;13.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Science Fell in Love, So I Tried to Prove It;ONA;2020;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Is It Wrong to Try to Pick Up Girls in a Dungeon? IV;TV;2022;NULL;11.0;ANIME;NULL;8.1;N/A;24.0
Crunchyroll;SHIROBAKO;TV;2014;NULL;24.0;ANIME;NULL;7.9;10+;24.0
Crunchyroll;Combatants Will Be Dispatched!;TV;2021;NULL;12.0;ANIME;NULL;6.6;14+;25.0
Crunchyroll;Is this a Zombie?;TV;2011;NULL;12.0;ANIME;NULL;6.9;16+;24.0
Crunchyroll;D.Gray-man;TV;2006;NULL;103.0;ANIME;NULL;7.7;14+;23.0
Crunchyroll;NieR:Automata Ver1.1a;TV;2023;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Claymore;TV;2007;NULL;26.0;ANIME;NULL;8.0;16+;23.0
Crunchyroll;Wistoria: Wand and Sword;TV;2024;NULL;12.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;World Trigger;TV;2014;NULL;73.0;ANIME;NULL;7.4;14+;23.0
Crunchyroll;Kimi ni Todoke: From Me to You Season 2;TV;2011;NULL;13.0;ANIME;NULL;8.0;N/A;23.0
Crunchyroll;The Irregular at Magic High School: Visitor Arc;TV;2020;NULL;13.0;ANIME;NULL;8.5;16+;24.0
Crunchyroll;God Eater;TV;2015;NULL;13.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Eden of the East;TV;2009;NULL;11.0;ANIME;NULL;7.4;16+;23.0
Crunchyroll;BLUE LOCK Season 2;TV;2024;NULL;14.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;A Sign of Affection;TV;2024;NULL;12.0;ANIME;NULL;7.8;14+;24.0
Crunchyroll;Banished from the Hero’s Party, I Decided to Live a Quiet Life in the Countryside;TV;2021;NULL;13.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Tower of God Season 2;TV;2024;NULL;26.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?;TV;2017;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;ASSASSINS PRIDE;TV;2019;NULL;12.0;ANIME;NULL;5.7;14+;24.0
Crunchyroll;The Boy and The Beast;MOVIE;2015;NULL;1.0;ANIME;NULL;7.6;12+;118.0
Crunchyroll;Gintama Season 2;TV;2011;NULL;51.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Blood Blockade Battlefront & Beyond;TV;2017;NULL;12.0;ANIME;NULL;7.9;16+;23.0
Crunchyroll;Kakushigoto;TV;2020;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;The Helpful Fox Senko-san;TV;2019;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;Date A Live III;TV;2019;NULL;12.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;Initial D 1st Stage;TV;1998;NULL;26.0;ANIME;NULL;8.5;10+;25.0
Crunchyroll;Dr. STONE New World Part 2;TV;2023;NULL;11.0;ANIME;NULL;5.9;N/A;24.0
Crunchyroll;ISEKAI QUARTET;TV_SHORT;2019;NULL;12.0;ANIME;NULL;6.9;14+;12.0
Crunchyroll;Why the hell are you here, Teacher!?;TV_SHORT;2019;NULL;12.0;ANIME;NULL;6.4;16+;12.0
Crunchyroll;When Supernatural Battles Became Commonplace;TV;2014;NULL;12.0;ANIME;NULL;6.5;14+;24.0
Crunchyroll;Maoyu: Archenemy & Hero;TV;2013;NULL;12.0;ANIME;NULL;6.8;14+;23.0
Crunchyroll;Re:ZERO -Starting Life in Another World- OVAs;OVA;2018;NULL;2.0;ANIME;NULL;NULL;Livre;68.0
Crunchyroll;ALDNOAH.ZERO;TV;2014;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Keijo!!!!!!!!;TV;2016;NULL;12.0;ANIME;NULL;6.7;16+;23.0
Crunchyroll;Beelzebub;TV;2011;NULL;60.0;ANIME;NULL;7.5;16+;24.0
Crunchyroll;SSSS.GRIDMAN;TV;2018;NULL;12.0;ANIME;NULL;7.0;14+;25.0
Crunchyroll;ReLIFE: Final Arc;OVA;2018;NULL;4.0;ANIME;NULL;N/A;N/A;24.0
Crunchyroll;No.6;TV;2011;NULL;11.0;ANIME;NULL;7.3;14+;23.0
Crunchyroll;Interviews with Monster Girls;TV;2017;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Bunny Drop;TV;2011;NULL;11.0;ANIME;NULL;8.2;10+;22.0
Crunchyroll;A Certain Magical Index II;TV;2010;NULL;24.0;ANIME;NULL;7.0;12+;23.0
Crunchyroll;Ascendance of a Bookworm;TV;2019;NULL;14.0;ANIME;NULL;7.8;10+;24.0
Crunchyroll;Black Butler II;TV;2010;NULL;12.0;ANIME;NULL;7.3;16+;24.0
Crunchyroll;The 100 Girlfriends Who Really, Really, Really, Really, REALLY Love You;TV;2023;NULL;12.0;ANIME;NULL;6.8;14+;24.0
Crunchyroll;A Sister's All You Need.;TV;2017;NULL;12.0;ANIME;NULL;6.2;16+;24.0
Crunchyroll;The Asterisk War 2;TV;2016;NULL;12.0;ANIME;NULL;7.4;16+;24.0
Crunchyroll;Mekakucity Actors;TV;2014;NULL;12.0;ANIME;NULL;6.4;N/A;23.0
Crunchyroll;Trapped in a Dating Sim: The World of Otome Games Is Tough for Mobs;TV;2022;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;Kiss Him, Not Me;TV;2016;NULL;12.0;ANIME;NULL;6.5;10+;23.0
Crunchyroll;Engaged to the Unidentified;TV;2014;NULL;12.0;ANIME;NULL;7.0;14+;23.0
Crunchyroll;Tokyo Ravens;TV;2013;NULL;24.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;School Babysitters;TV;2018;NULL;12.0;ANIME;NULL;7.7;N/A;24.0
Crunchyroll;Makeine: Too Many Losing Heroines!;TV;2024;NULL;12.0;ANIME;NULL;7.6;N/A;24.0
Crunchyroll;DECA-DENCE;TV;2020;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Our Last Crusade or the Rise of a New World;TV;2020;NULL;12.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;"SING ""YESTERDAY"" FOR ME";TV;2020;NULL;12.0;ANIME;NULL;6.8;N/A;23.0
Crunchyroll;ASTRA LOST IN SPACE;TV;2019;NULL;12.0;ANIME;NULL;7.9;14+;28.0
Crunchyroll;Cardcaptor Sakura;TV;1998;NULL;70.0;ANIME;NULL;8.0;TV-Y7-FV;25.0
Crunchyroll;The Quintessential Quintuplets Movie;MOVIE;2022;NULL;1.0;ANIME;NULL;7.3;Not Rated;136.0
Crunchyroll;SHADOWS HOUSE;TV;2021;NULL;13.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;BURN THE WITCH;ONA;2020;NULL;3.0;ANIME;NULL;6.7;N/A;21.0
Crunchyroll;Spice and Wolf II;TV;2009;NULL;12.0;ANIME;NULL;8.1;14+;24.0
Crunchyroll;The Genius Prince's Guide to Raising a Nation Out of Debt;TV;2022;NULL;12.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;Fruits Basket;TV;2001;NULL;26.0;ANIME;NULL;7.9;10+;24.0
Crunchyroll;Demon King Daimao;TV;2010;NULL;12.0;ANIME;NULL;6.5;16+;23.0
Crunchyroll;Vampire Knight;TV;2008;NULL;13.0;ANIME;NULL;7.2;14+;24.0
Crunchyroll;Kono Oto Tomare!: Sounds of Life;TV;2019;NULL;13.0;ANIME;NULL;8.0;14+;24.0
Crunchyroll;A Certain Scientific Railgun S;TV;2013;NULL;24.0;ANIME;NULL;8.1;16+;24.0
Crunchyroll;Shakugan no Shana;TV;2005;NULL;24.0;ANIME;NULL;6.9;14+;24.0
Crunchyroll;Skeleton Knight in Another World;TV;2022;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;The Greatest Demon Lord Is Reborn as a Typical Nobody;TV;2022;NULL;12.0;ANIME;NULL;6.2;14+;24.0
Crunchyroll;Somali and the Forest Spirit;TV;2020;NULL;12.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Sword Art Online the Movie -Progressive- Aria of a Starless Night;MOVIE;2021;NULL;1.0;ANIME;NULL;7.3;N/A;97.0
Crunchyroll;GOBLIN SLAYER -GOBLIN’S CROWN-;MOVIE;2020;NULL;1.0;ANIME;NULL;3.1;N/A;60.0
Crunchyroll;Inu X Boku Secret Service;TV;2012;NULL;12.0;ANIME;NULL;7.0;14+;24.0
Crunchyroll;Given The Movie;MOVIE;2020;NULL;1.0;ANIME;NULL;7.7;16+;60.0
Crunchyroll;Run with the Wind;TV;2018;NULL;23.0;ANIME;NULL;8.3;14+;24.0
Crunchyroll;REBORN!;TV;2006;NULL;203.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Kaiji - Ultimate Survivor;TV;2007;NULL;26.0;ANIME;NULL;8.3;14+;23.0
Crunchyroll;Welcome to Demon School! Iruma-kun Season 2;TV;2021;NULL;21.0;ANIME;NULL;N/A;N/A;25.0
Crunchyroll;The Day I Became a God;TV;2020;NULL;12.0;ANIME;NULL;6.6;14+;24.0
Crunchyroll;The Wrong Way to Use Healing Magic;TV;2024;NULL;13.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;The Slime Diaries;TV;2021;NULL;12.0;ANIME;NULL;7.3;12+;24.0
Crunchyroll;The Case Study of Vanitas Part 2;TV;2022;NULL;12.0;ANIME;NULL;7.8;12+;24.0
Crunchyroll;Princess Connect! Re:Dive;TV;2020;NULL;13.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Oreimo 2;TV;2013;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;My Deer Friend Nokotan;ONA;2024;NULL;12.0;ANIME;NULL;6.7;14+;23.0
Crunchyroll;Noblesse;TV;2020;NULL;13.0;ANIME;NULL;7.1;14+;24.0
Crunchyroll;"Code Geass: Lelouch of the Re;surrection";MOVIE;2019;NULL;1.0;ANIME;NULL;7.3;Not Rated;115.0
Crunchyroll;Undefeated Bahamut Chronicle;TV;2016;NULL;12.0;ANIME;NULL;6.3;16+;24.0
Crunchyroll;Wagnaria!!;TV;2010;NULL;13.0;ANIME;NULL;NULL;Livre;24.0
Crunchyroll;Isekai Cheat Magician;TV;2019;NULL;12.0;ANIME;NULL;5.5;N/A;24.0
Crunchyroll;That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond;MOVIE;2022;NULL;1.0;ANIME;NULL;6.9;12+;108.0
Crunchyroll;Attack on Titan: Lost Girls;OVA;2017;NULL;3.0;ANIME;NULL;7.5;Not Rated;25.0
Crunchyroll;I'm Standing on a Million Lives;TV;2020;NULL;12.0;ANIME;NULL;6.4;14+;24.0
Crunchyroll;Heaven's Lost Property;TV;2009;NULL;13.0;ANIME;NULL;7.1;16+;24.0
Crunchyroll;Rage of Bahamut: Genesis;TV;2014;NULL;12.0;ANIME;NULL;7.3;14+;24.0
Crunchyroll;My Mental Choices Are Completely Interfering With My School Romantic Comedy;TV;2013;NULL;10.0;ANIME;NULL;6.7;14+;24.0
Crunchyroll;Cells at Work!!;TV;2021;NULL;8.0;ANIME;NULL;7.5;14+;24.0
Crunchyroll;Full Metal Panic!;TV;2002;NULL;24.0;ANIME;NULL;7.6;14+;24.0
Crunchyroll;Danganronpa 3: The End of Hope’s Peak High School - Future Arc;TV;2016;NULL;12.0;ANIME;NULL;6.8;16+;24.0
Crunchyroll;YuruYuri;TV;2011;NULL;12.0;ANIME;NULL;NULL;Livre;23.0
Crunchyroll;The Eden of Grisaia;TV;2015;NULL;10.0;ANIME;NULL;7.3;16+;24.0
Crunchyroll;Free! -Eternal Summer-;TV;2014;NULL;13.0;ANIME;NULL;6.0;N/A;24.0
